RX,RY,RZ,CZ
2.147281543511924e-15,1.2683549916558349e-15,-3.700743415417188e-17,3.1635145697033585e-05
2.1195259679392854e-15,1.2683549916482297e-15,9.251858538542969e-18,7.152385055834496e-05
2.0270073826364724e-15,1.2405994160258519e-15,-2.7755575615628914e-17,3.125288820844561e-07
2.02700738269539e-15,1.2405994160205267e-15,-1.850371707708594e-17,4.272519632380344e-05
2.017755524154017e-15,1.2313475574781237e-15,9.251858538542969e-18,2.6316797202198017e-05
2.0547629582595115e-15,1.2405994160138139e-15,1.8503717077085938e-17,1.934436380341136e-05
2.064014816755349e-15,1.2313475574726806e-15,0.0,4.7401679035625684e-05
2.0640148167605893e-15,1.2405994160081372e-15,-2.7755575615628914e-17,4.4971493460981176e-07
2.0362592411967744e-15,1.2405994160040478e-15,-3.700743415417188e-17,6.441012663057881e-05
2.008503665639989e-15,1.2128438403832187e-15,-6.476300976980079e-17,1.4733839790276608e-05
1.9714962315100853e-15,1.2591031330699093e-15,0.0,0.0001381016431519682
1.9714962314906135e-15,1.2220956989094442e-15,-9.25185853854297e-18,0.00016746949873274762
2.027007382686466e-15,1.2128438403649348e-15,-9.25185853854297e-18,8.549104048845617e-05
2.0177555241349023e-15,1.1943401232826466e-15,-1.850371707708594e-17,9.654368118942781e-05
2.0270073826988934e-15,1.2313475574325171e-15,-1.850371707708594e-17,0.00015213897215874534
1.9714962315141164e-15,1.2128438403518512e-15,-1.850371707708594e-17,9.365875923043749e-05
1.934488797394151e-15,1.2035919818100458e-15,9.25185853854297e-18,6.738087637166478e-05
1.9344887973961475e-15,1.2683549915764335e-15,-2.7755575615628914e-17,0.00010395522762449957
1.9252369388362155e-15,1.2220956988797925e-15,-2.7755575615628914e-17,2.8331798285063195e-05
1.9992518071273042e-15,1.2405994159522926e-15,9.25185853854297e-18,0.00014826330181782994
1.9899999485970432e-15,1.2128438403315258e-15,-2.7755575615628914e-17,0.00019862837245359963
1.971496231551672e-15,1.2035919817875864e-15,-9.25185853854297e-18,0.00013507427260051156
1.9344887974310057e-15,1.2035919817822953e-15,-9.25185853854297e-18,3.083838769351914e-05
1.934488797445183e-15,1.2220956988544934e-15,-2.7755575615628914e-17,7.15406490755769e-05
1.906733221821577e-15,1.2035919817730577e-15,-2.7755575615628914e-17,5.571161477784668e-07
1.9159850803461308e-15,1.203591981769187e-15,-3.700743415417188e-17,4.323515569845577e-05
1.943740655961426e-15,1.2220956988426668e-15,-2.0543252740130515e-33,2.6112015626844393e-05
1.888229504749668e-15,1.2035919817619584e-15,-2.7755575615628914e-17,2.0254160138636004e-05
1.9159850803933362e-15,1.1388289719882772e-15,-2.7755575615628914e-17,4.683194016840683e-05
1.8697257877196765e-15,1.2035919817538205e-15,-1.850371707708594e-17,1.6825153150138585e-06
1.860473929182993e-15,1.2405994159033875e-15,-2.0543252740130515e-33,6.354506673241965e-05
1.8882295047905097e-15,1.1850882646673328e-15,-1.850371707708594e-17,1.3240884229214495e-05
1.9067332218645547e-15,1.1758364061240168e-15,-2.0543252740130515e-33,0.00014111337194272296
1.8882295047987324e-15,1.1480808305038312e-15,-1.850371707708594e-17,0.00017088758748217377
1.869725787743253e-15,1.1758364061152241e-15,9.25185853854297e-18,8.83202767452351e-05
1.8604739292241523e-15,1.1850882646498367e-15,-1.850371707708594e-17,9.518220003827503e-05
1.8697257877704958e-15,1.1943401231846417e-15,-3.700743415417188e-17,0.00015115656531533935
1.8697257877680996e-15,1.1665845475652994e-15,-1.850371707708594e-17,9.208538943384792e-05
1.8789776463041445e-15,1.16658454756146e-15,-9.25185853854297e-18,7.04091719109841e-05
1.8604739292336525e-15,1.14808083048032e-15,-9.251858538542972e-18,0.00010736310212752414
1.8604739292497354e-15,1.1665845475531429e-15,2.7755575615628914e-17,3.1154659373871144e-05
1.8419702121903123e-15,1.1850882646258407e-15,-2.7755575615628914e-17,0.0001468759743328911
1.82346649512391e-15,1.1295771133901972e-15,-9.25185853854297e-18,0.00019762015676047078
1.8049627780488448e-15,1.1480808304630193e-15,-2.7755575615628914e-17,0.00013350109609193067
1.841970212202387e-15,1.1388289719204057e-15,1.850371707708594e-17,3.381525238755357e-05
1.8234664951297557e-15,1.1480808304550702e-15,-5.551115123125783e-17,7.487900259839016e-05
1.804962778064718e-15,1.1665845475284081e-15,-9.25185853854297e-18,2.2064085891404684e-06
1.841970212234111e-15,1.1480808304476061e-15,-2.7755575615628914e-17,0.00017289991113143022
1.8142146366300658e-15,1.138828971905284e-15,0.0,0.00022072303927261972
1.7864590610193937e-15,1.129577113362842e-15,-9.25185853854297e-18,0.00015369249884396427
1.786459061020842e-15,1.1480808304359077e-15,0.0,1.6503172133124084e-05
1.7864590610246747e-15,1.1480808304318133e-15,-5.551115123125783e-17,5.992073788459703e-05
1.7864590610340846e-15,1.1388289718891775e-15,-9.25185853854297e-18,1.082926695064457e-05
1.786459061046992e-15,1.1388289718851587e-15,-2.7755575615628914e-17,3.529467822247958e-05
1.7587034854427534e-15,1.1388289718812597e-15,0.0,3.3051016941522464e-05
1.7679553439879596e-15,1.157332688954568e-15,0.0,1.5330234633165816e-05
1.7587034854526341e-15,1.1203252547967037e-15,-3.700743415417188e-17,5.1037847911635645e-05
1.74945162691807e-15,1.1480808304086666e-15,-7.401486830834377e-17,7.737881761704957e-07
1.7309479098488214e-15,1.129577113327885e-15,2.7755575615628914e-17,0.00015455745251048093
1.7494516269369294e-15,1.1203252547855798e-15,-2.7755575615628914e-17,0.00018417587334890377
1.7587034854861854e-15,1.1203252547817497e-15,0.0,0.00010044051999580448
1.7494516269551426e-15,1.1295771133164226e-15,2.7755575615628914e-17,8.51060894977721e-05
1.7494516269596655e-15,1.1203252547740153e-15,9.25185853854297e-18,0.00014193133537817958
1.7309479098869993e-15,1.1480808303858295e-15,-9.25185853854297e-18,8.266062207093868e-05
1.7124441928168936e-15,1.1203252547664631e-15,2.7755575615628914e-17,8.098312899868773e-05
1.7309479099035916e-15,1.120325254762804e-15,-9.25185853854297e-18,0.00011798473132448955
1.721696051374952e-15,1.1388289718362858e-15,9.25185853854297e-18,4.0825089224280934e-05
1.7124441928441985e-15,1.1018215376785294e-15,1.850371707708594e-17,0.00013901804020494097
1.7309479099266788e-15,1.138828971829103e-15,-3.700743415417188e-17,0.00019043955032871685
1.6846886172388628e-15,1.1110733962098398e-15,-9.25185853854297e-18,0.000125986075302377
1.6939404757839554e-15,1.1018215376676272e-15,-1.850371707708594e-17,4.2569887300329035e-05
1.7124441928696532e-15,1.1018215376639398e-15,-4.625929269271485e-17,8.379650231761282e-05
1.71244419287879e-15,1.1110733961988058e-15,-3.700743415417188e-17,1.0306485389070353e-05
1.6476811831167563e-15,1.0925696791180793e-15,-5.551115123125783e-17,0.00016646352611802978
1.6661849001997604e-15,1.0833178205759462e-15,9.25185853854297e-18,0.00021485739120988493
1.675436758743612e-15,1.0833178205724077e-15,-1.850371707708594e-17,0.00014741879534723498
1.666184900211426e-15,1.0833178205689058e-15,9.251858538542969e-18,2.4056835395060126e-05
1.6661849002193405e-15,1.1203252547195894e-15,-2.7755575615628914e-17,6.770129198248263e-05
1.6476811831507307e-15,1.1110733961775527e-15,-1.850371707708594e-17,3.779891639792415e-06
1.6569330416968644e-15,1.0925696790969556e-15,-9.25185853854297e-18,4.2600089324591884e-05
1.6754367587801483e-15,1.0925696790934298e-15,3.700743415417188e-17,2.643723821523256e-05
1.638429324631588e-15,1.0555622449357257e-15,9.25185853854297e-18,2.222197564042887e-05
1.6754367587920351e-15,1.0925696790863788e-15,-9.25185853854297e-18,4.4804178190190874e-05
1.6661849002609235e-15,1.1110733961599737e-15,1.850371707708594e-17,5.756157316940832e-06
1.6661849002688573e-15,1.0740659620023462e-15,-2.0543252740130515e-33,5.9615135474297454e-05
1.6199256075834963e-15,1.0740659619989263e-15,4.625929269271485e-17,7.470961760996945e-06
1.666184900282527e-15,1.0925696790726165e-15,-5.551115123125783e-17,0.0001505067913196468
1.6384293246727077e-15,1.0740659619921448e-15,-7.401486830834377e-17,0.00018155775620113822
1.6199256076018596e-15,1.1110733961429306e-15,2.7755575615628914e-17,9.81634501905497e-05
1.6384293246860344e-15,1.0925696790624524e-15,-2.7755575615628914e-17,8.801994634864955e-05
1.6291774661549877e-15,1.101821537597598e-15,0.0,0.00014446691226418574
1.6106737490850043e-15,1.0648141034400316e-15,-9.25185853854297e-18,8.390821422185934e-05
1.6384293247069642e-15,1.0833178205137364e-15,-2.7755575615628914e-17,8.182819340054821e-05
1.6014218905587174e-15,1.074065961971836e-15,-1.850371707708594e-17,0.00011977654575432734
1.6106737491034721e-15,1.0925696790455903e-15,9.25185853854297e-18,4.253647459467314e-05
1.638429324725932e-15,1.0740659619651957e-15,-1.850371707708594e-17,0.00013829883037233838
1.6014218905789063e-15,1.0833178205004482e-15,9.25185853854297e-18,0.00018968898197061125
1.6014218905857668e-15,1.0740659619586236e-15,-9.25185853854297e-18,0.00012429043783991113
1.5829181735149682e-15,1.083317820493887e-15,-4.625929269271485e-17,4.602221088944099e-05
1.592170032059487e-15,1.0648141034135215e-15,-9.25185853854297e-18,8.791678861536773e-05
1.6014218906042075e-15,1.0555622448717008e-15,-3.700743415417188e-17,1.4114225926215613e-05
1.6199256076879225e-15,1.037058527791344e-15,2.7755575615628914e-17,0.0001638308763454395
1.536658880847894e-15,1.0278066692495438e-15,9.25185853854297e-18,0.00021238614099765158
1.5921700320857906e-15,1.0833178204775636e-15,1.850371707708594e-17,0.00014420258151377543
1.5736663150149149e-15,1.0648141033972592e-15,-9.25185853854297e-18,2.882357598713478e-05
1.5829181735594382e-15,1.0648141033940582e-15,-1.850371707708594e-17,7.297485481152328e-05
1.5459107394113991e-15,1.06481410339087e-15,-1.850371707708594e-17,1.0564573480262163e-06
1.5644144564949467e-15,1.064814103387689e-15,-9.25185853854297e-18,0.00017538490475456177
1.5366588808859318e-15,1.0740659619230558e-15,-9.25185853854297e-18,0.00022237931062299034
1.5366588808923717e-15,1.0648141033813401e-15,-4.625929269271485e-17,0.0001525901986773983
1.5274070223599459e-15,1.046310386301088e-15,-2.7755575615628914e-17,2.2069622720172006e-05
1.4996514467502727e-15,1.0278066692208445e-15,-3.700743415417188e-17,6.751025472267623e-05
1.5274070223719764e-15,1.0925696789875012e-15,-5.551115123125783e-17,3.411372778172916e-06
1.5459107394553736e-15,1.0463103862916566e-15,0.0,4.4526095178541386e-05
1.5459107394617797e-15,1.0463103862885437e-15,9.25185853854297e-18,2.4160838561396244e-05
1.5551625980065831e-15,1.0555622448239853e-15,-1.850371707708594e-17,2.585668821836728e-05
1.5274070223969715e-15,1.0278066692052665e-15,0.0,4.098999831339923e-05
1.518155163864337e-15,1.0555622448178135e-15,2.7755575615628914e-17,1.0762108139587657e-05
1.518155163870342e-15,1.0370585277376499e-15,-2.7755575615628914e-17,5.4569453107532e-05
1.499651446799431e-15,1.018554810657493e-15,-9.25185853854297e-18,1.3720279299158734e-06
1.5459107394983677e-15,1.0278066691929728e-15,-2.7755575615628914e-17,0.0001585805691241817
1.4996514468117514e-15,1.0370585277284622e-15,-9.25185853854297e-18,0.0001903694283587952
1.527407022433299e-15,1.0185548106483353e-15,-9.25185853854297e-18,0.00010660294339059614
1.5089033053620607e-15,1.0093029521067642e-15,-2.7755575615628914e-17,8.09269619658408e-05
1.4903995882909005e-15,1.037058527719377e-15,1.8503717077085938e-17,0.00013757630176117644
1.5089033053740304e-15,1.0000510935622002e-15,-2.7755575615628914e-17,7.621079736420714e-05
1.518155163918635e-15,1.01855481063629e-15,-1.850371707708594e-17,9.12433523541282e-05
1.4903995883089585e-15,1.018554810633301e-15,-9.25185853854297e-18,0.00012973130814713623
1.4903995883147754e-15,1.0185548106303189e-15,-5.551115123125783e-17,5.196350144788672e-05
1.4718958712434665e-15,1.0370585277044286e-15,-3.700743415417188e-17,0.0001303259062240086
1.4718958712493086e-15,1.0093029520858331e-15,-3.700743415417188e-17,0.0001820485448362511
1.4626440127166852e-15,1.01855481062142e-15,9.251858538542969e-18,0.00011598537896839618
1.4533921541840567e-15,1.0648141033111891e-15,-9.25185853854297e-18,5.588651534480831e-05
1.4718958712669608e-15,1.0093029520769965e-15,-1.850371707708594e-17,9.820805356166656e-05
1.453392154195596e-15,1.0185548106126153e-15,-1.850371707708594e-17,2.3799667959180582e-05
1.4441402956627512e-15,1.0278066691482429e-15,-2.7755575615628914e-17,0.00015564191299966148
1.4533921542070468e-15,1.0093029520682492e-15,-1.850371707708594e-17,0.0002045962129884883
1.4256365785972188e-15,9.81547376449721e-16,-2.7755575615628914e-17,0.0001358311796196217
1.4256365786029964e-15,1.0185548106009995e-15,-1.850371707708594e-17,3.8653303399299246e-05
1.4718958713014078e-15,1.0000510935210293e-15,2.7755575615628914e-17,8.316701112139001e-05
1.4718958713070333e-15,1.000051093518153e-15,-1.850371707708594e-17,1.0607870410454245e-05
1.4626440127741103e-15,1.0093029520538293e-15,-9.25185853854297e-18,0.00016733705562918885
1.4626440127797702e-15,1.009302952050973e-15,-4.625929269271485e-17,0.000214761420766944
1.434888437169825e-15,9.907992349710391e-16,-3.700743415417188e-17,0.0001444405974769457
1.4348884371754757e-15,1.0000510935067438e-15,9.25185853854297e-18,3.1609787683975494e-05
1.4441402957196032e-15,1.0370585276580856e-15,-3.700743415417188e-17,7.737537592906691e-05
1.4256365786480524e-15,1.0000510935010903e-15,-2.7755575615628914e-17,5.802134804535735e-06
1.4348884371921323e-15,1.0370585276524472e-15,-5.551115123125783e-17,0.00017141270121550655
1.3978810030435257e-15,1.0185548105725533e-15,-3.700743415417188e-17,0.00021801614216164917
1.4071328615876391e-15,9.815473764155811e-16,-1.850371707708594e-17,0.00014679670520631306
1.453392154285887e-15,9.8154737641279e-16,0.0,3.0216001169878264e-05
1.425636578675737e-15,1.0185548105641794e-15,-2.7755575615628914e-17,7.669522296132613e-05
1.4256365786811848e-15,1.0000510934843197e-15,-9.251858538542972e-18,5.615444377043847e-06
1.4163847201480935e-15,1.0370585276357263e-15,-3.700743415417188e-17,0.00017130431385614366
1.3978810030764768e-15,9.815473764017104e-16,0.0,0.00021749152626809938
1.4163847201590244e-15,9.630436593218746e-16,2.7755575615628914e-17,0.0001457496187636917
1.4071328616259048e-15,9.815473763962176e-16,-2.7755575615628914e-17,3.187850951081131e-05
1.3886291445542e-15,9.815473763934822e-16,-1.850371707708594e-17,7.876378382578908e-05
1.3978810030981048e-15,1.018554810544927e-15,0.0,7.89778977619754e-06
1.3886291445649278e-15,9.722955178494923e-16,-1.850371707708594e-17,0.0001689727611444906
1.3886291445703014e-15,1.0000510934624087e-15,-2.0543252740130515e-33,0.0002149736537676181
1.3793772860371149e-15,1.0000510934597054e-15,-3.700743415417188e-17,0.0001429239907076937
1.4071328616580637e-15,1.0000510934570087e-15,-3.700743415417188e-17,3.512061908875234e-05
1.4163847202018958e-15,9.81547376377234e-16,-9.25185853854297e-18,8.223671860387766e-05
1.397881003130087e-15,9.630436592974672e-16,0.0,1.1426852526929402e-05
1.3793772860582812e-15,9.537918007562513e-16,0.0,0.000165532134258357
1.3886291446021015e-15,1.0185548105233846e-15,-4.625929269271485e-17,0.0002114763104227313
1.3701254275302714e-15,9.722955178280104e-16,-1.850371707708594e-17,0.0001392409490824083
1.3701254275354945e-15,1.0278066690566163e-15,-3.700743415417188e-17,3.9106225024802145e-05
1.407132861694867e-15,9.722955178227136e-16,-1.850371707708594e-17,8.635384113774247e-05
1.342369851930261e-15,1.0000510934357042e-15,-2.7755575615628914e-17,1.5512377975127613e-05
1.370125427551083e-15,9.722955178174452e-16,-4.625929269271485e-17,0.00016161069159929654
1.3701254275562658e-15,9.72295517814822e-16,-1.850371707708594e-17,0.00020757025728662556
1.379377286099968e-15,1.0000510934278367e-15,-9.25185853854297e-18,0.00013521812199888012
1.3146142763353002e-15,1.0000510934252277e-15,-9.25185853854297e-18,4.3366444187893794e-05
1.3516217104945893e-15,9.445399421913678e-16,-9.25185853854297e-18,9.068977992109251e-05
1.3331179934226154e-15,9.907992348814878e-16,-9.25185853854297e-18,1.9769015165259504e-05
1.3423698519662642e-15,9.81547376340357e-16,-4.625929269271485e-17,0.00015755828679096947
1.3701254275869824e-15,9.722955177992324e-16,-8.326672684688674e-17,0.00020357244612554843
1.3701254275920509e-15,9.44539942181029e-16,-4.625929269271485e-17,0.00013114203764646862
1.3423698519814697e-15,1.0000510934097199e-15,-4.625929269271485e-17,4.764263294520622e-05
1.3423698519865056e-15,9.53791800714445e-16,-4.625929269271485e-17,9.501079141685883e-05
1.3331179934529913e-15,9.445399421733483e-16,-2.7755575615628914e-17,2.39858649017168e-05
1.3238661349194668e-15,9.815473763249736e-16,-5.551115123125783e-17,0.0001535655367422902
1.3053624178473837e-15,9.630436592453468e-16,-6.476300976980079e-17,0.00019965471905310223
1.3146142763909088e-15,9.630436592428127e-16,-9.25185853854297e-18,0.00012716715849274475
1.3238661349344167e-15,9.537918007017428e-16,-4.625929269271485e-17,5.179623722430908e-05
1.3146142764008291e-15,9.815473763148513e-16,0.0,9.91925336648854e-05
1.323866134944318e-15,9.907992348508802e-16,-4.625929269271485e-17,2.8051568390766765e-05
1.2961105593336243e-15,9.630436592327435e-16,1.850371707708594e-17,0.00014973226139431727
1.314614276415628e-15,9.63043659230243e-16,-2.7755575615628914e-17,0.00019590623194126898
1.3238661349590696e-15,9.53791800689205e-16,-1.850371707708594e-17,0.00012337275022283154
1.286858700809784e-15,9.53791800686717e-16,-9.251858538542972e-18,5.5757032397443576e-05
1.3146142764302897e-15,9.537918006842346e-16,-3.700743415417188e-17,0.00010317285831378988
1.29611055935807e-15,9.81547376297388e-16,-4.625929269271485e-17,3.191130176890132e-05
1.3146142764400079e-15,9.537918006792904e-16,-9.25185853854297e-18,0.00014610677128569898
1.314614276444843e-15,9.630436592153697e-16,-4.625929269271485e-17,0.00019236928487545486
1.2961105593725773e-15,9.722955177514556e-16,9.25185853854297e-18,0.00011979552020418711
1.333117993531557e-15,9.35288083594833e-16,-3.700743415417188e-17,5.9493419232309276e-05
1.2961105593821842e-15,9.630436592080173e-16,-2.7755575615628914e-17,0.00010692472199411637
1.3053624179255143e-15,9.722955177441223e-16,-1.850371707708594e-17,3.5542101966492764e-05
1.2961105593917432e-15,9.352880835875175e-16,-9.25185853854297e-18,0.0001427084035567
1.2961105593965013e-15,9.537918006621777e-16,9.251858538542969e-18,0.00018905987184914197
1.2776068423241578e-15,9.26036225044128e-16,0.0,0.00011644833311291688
1.2868587008674344e-15,9.352880835802573e-16,-5.551115123125783e-17,6.299539235320176e-05
1.2683549837950709e-15,9.537918006549338e-16,-2.7755575615628914e-17,0.00011044065764678759
1.2868587008768658e-15,9.352880835754454e-16,-9.25185853854297e-18,3.8938725376298956e-05
1.2776068423430187e-15,9.35288083573049e-16,-1.850371707708594e-17,0.00013954043310170037
1.2683549838091566e-15,9.075325079550285e-16,-2.7755575615628914e-17,0.00018597945064469484
1.2498512667367403e-15,9.445399421068157e-16,0.0,0.00011333092716246687
1.2683549838184852e-15,9.167843664888076e-16,-3.700743415417188e-17,6.626478997795211e-05
1.2683549838231322e-15,9.260362250249766e-16,-3.700743415417188e-17,0.00011372388771620825
1.2776068423663114e-15,9.352880835611522e-16,-5.551115123125783e-17,4.210555799909883e-05
1.2313475496782158e-15,9.53791800635876e-16,-1.850371707708594e-17,0.00013659745448968972
1.231347549682824e-15,9.167843664793476e-16,-1.850371707708594e-17,0.00018312166928936068
1.2591031253030501e-15,9.260362250155398e-16,-2.7755575615628914e-17,0.00011043603524373181
1.2683549838461808e-15,9.260362250131941e-16,-2.7755575615628914e-17,6.930972666625154e-05
1.240599408235125e-15,9.352880835493976e-16,-9.25185853854297e-18,0.00011678325280664186
1.24985126677823e-15,9.260362250085203e-16,-2.7755575615628914e-17,4.505200179298617e-05
1.2313475497056916e-15,9.167843664676486e-16,-9.25185853854297e-18,0.00013386958803328426
1.2591031253258594e-15,9.537918006194975e-16,-5.551115123125783e-17,0.00018047619569513257
1.2498512667918429e-15,9.44539942078636e-16,-3.700743415417188e-17,0.00010775286712111369
1.2591031253349015e-15,9.260362249992376e-16,-9.25185853854297e-18,7.21414282824635e-05
1.2498512668008623e-15,9.35288083535474e-16,-5.551115123125783e-17,0.00011963033158123054
1.2498512668053525e-15,8.98280649379001e-16,-1.850371707708594e-17,4.778985719571007e-05
1.2405994082712867e-15,9.35288083530877e-16,-1.850371707708594e-17,0.0001313448627606434
1.2128438326601262e-15,9.260362249900419e-16,-1.850371707708594e-17,0.00017803088477316841
1.2220956912031291e-15,9.075325079106705e-16,-2.7755575615628914e-17,0.00010526907700873634
1.2405994082846608e-15,9.260362249854755e-16,-3.700743415417188e-17,7.477244585859764e-05
1.2035919741349219e-15,9.352880835217437e-16,-5.551115123125783e-17,0.0001222778178969944
1.2035919741393444e-15,9.167843664423875e-16,-3.700743415417188e-17,5.0331851039274815e-05
1.212843832682298e-15,9.445399420557516e-16,-7.401486830834377e-17,0.0001290105535982819
1.2128438326866998e-15,8.982806493607763e-16,9.25185853854297e-18,0.0001757729916955576
1.1850882570754611e-15,8.797769322814355e-16,-3.700743415417188e-17,0.00010297186258330594
1.203591974156926e-15,9.260362249719012e-16,9.25185853854297e-18,7.721566017384442e-05
1.194340115622749e-15,9.26036224969657e-16,-3.700743415417188e-17,0.00012473861913039105
1.2035919741656476e-15,8.98280649351788e-16,0.0,5.269082091135982e-05
1.2220956912470797e-15,8.982806493495536e-16,-3.700743415417188e-17,0.00012685391932256026
1.2313475497899573e-15,9.075325078858669e-16,-2.7755575615628914e-17,0.00017368983911759744
1.2035919741786532e-15,8.982806493450985e-16,-4.625929269271485e-17,0.00010084856687626759
1.2128438327215093e-15,9.260362249585073e-16,-5.551115123125783e-17,7.94837388485421e-05
1.2128438327258096e-15,9.352880834948358e-16,-9.25185853854297e-18,0.00012702536682143243
1.1850882571144719e-15,9.075325078769973e-16,-3.700743415417188e-17,5.4879275089375806e-05
1.2128438327343835e-15,8.982806493362492e-16,0.0,0.00012486259815205642
1.222095691277198e-15,8.982806493340491e-16,-6.476300976980079e-17,0.00017176917236038752
1.1850882571272847e-15,8.705250737162243e-16,-1.850371707708594e-17,9.88869960535428e-05
1.2035919742086184e-15,9.26036224945291e-16,-3.700743415417188e-17,8.158885188418358e-05
1.1573326815201424e-15,9.075325078660194e-16,-9.25185853854297e-18,0.00012915016269518726
1.1758363986014583e-15,8.520213566325793e-16,-2.7755575615628914e-17,5.69091665409709e-05
1.1758363986056772e-15,8.890287907845742e-16,-1.850371707708594e-17,0.00012302480821322538
1.1665845400713417e-15,8.705250737053169e-16,-2.7755575615628914e-17,0.0001699993369520255
1.1758363986140803e-15,8.890287907802359e-16,-2.7755575615628914e-17,9.70755758916781e-05
1.2035919742338951e-15,8.98280649316616e-16,-9.25185853854297e-18,8.35425339345336e-05
1.1665845400839008e-15,9.075325078530012e-16,-1.850371707708594e-17,0.00013112445822957629
1.1665845400880681e-15,8.890287907737615e-16,-1.850371707708594e-17,5.8791788154669526e-05
1.1665845400922262e-15,8.890287907716123e-16,-3.700743415417188e-17,0.00012132943773890646
1.1388289644807424e-15,8.797769322309241e-16,-5.551115123125783e-17,0.0001683693559382815
1.157332681561964e-15,8.52021356613155e-16,-2.7755575615628914e-17,9.540341714004592e-05
1.1850882571817209e-15,8.612732151495621e-16,-3.700743415417188e-17,8.535562928383016e-05
1.1665845401087519e-15,8.982806493016035e-16,-1.850371707708594e-17,0.00013295900937953365
1.1480808230357722e-15,9.167843663765628e-16,-3.700743415417188e-17,6.0537736287477236e-05
1.1480808230398691e-15,9.167843663744405e-16,-1.850371707708594e-17,0.00011976607331367056
1.1295771059668696e-15,8.890287907566943e-16,1.850371707708594e-17,0.00016686895106374366
1.148080823048033e-15,9.075325078316666e-16,-2.7755575615628914e-17,9.386033015817516e-05
1.1018215303593864e-15,8.612732151368418e-16,-2.0543252740130515e-33,8.703828281223271e-05
1.1573326815947031e-15,9.16784366365995e-16,-5.551115123125783e-17,0.00013466387284116787
1.1203252474445779e-15,8.89028790748265e-16,-3.700743415417188e-17,6.21569116694321e-05
1.1203252474486158e-15,9.075325078232548e-16,-4.625929269271485e-17,0.00011832499438282599
1.1573326816068175e-15,8.890287907440769e-16,0.0,0.0001654885332998006
1.0925696718410378e-15,9.167843663576179e-16,-1.850371707708594e-17,9.243681189037015e-05
1.1388289645377622e-15,8.705250736628204e-16,-1.850371707708594e-17,8.859995589973676e-05
1.1203252474646747e-15,9.075325078149122e-16,-4.625929269271485e-17,0.0001362484248086016
1.157332681622839e-15,8.705250736586653e-16,-1.850371707708594e-17,6.365854070557227e-05
1.1295771060111911e-15,9.075325078107662e-16,-4.625929269271485e-17,0.00011699714944386469
1.1480808230922507e-15,8.705250736545268e-16,-9.25185853854297e-18,0.0001642191772188995
1.1480808230962141e-15,8.982806492680928e-16,-3.700743415417188e-17,9.112401840082924e-05
1.1295771060230816e-15,8.98280649266034e-16,-1.850371707708594e-17,9.004945523998498e-05
1.1388289645655686e-15,8.7052507364835e-16,-1.850371707708594e-17,0.00013772139132159513
1.1203252474924185e-15,8.797769321848421e-16,-2.0543252740130515e-33,6.505120689837304e-05
1.1480808231119732e-15,8.70525073644253e-16,-2.7755575615628914e-17,0.00011577412338495474
1.1110733889617197e-15,8.79776932180754e-16,-9.25185853854297e-17,0.00016305258733382094
1.1295771060427122e-15,8.612732151016287e-16,-4.625929269271485e-17,8.99137304247679e-05
1.1110733889695255e-15,8.797769321766801e-16,-6.476300976980079e-17,9.139496784508932e-05
1.1295771060505018e-15,8.89028790713192e-16,-2.0543252740130515e-33,0.0001390908837550447
1.0833178133616675e-15,8.520213565569926e-16,1.850371707708594e-17,6.63428868232156e-05
1.111073388981169e-15,8.797769321705992e-16,-2.7755575615628914e-17,0.00011464810091372267
1.120325247523575e-15,9.07532507784209e-16,-5.551115123125783e-17,0.00016198106126559016
1.111073388988887e-15,8.982806492436508e-16,-1.850371707708594e-17,8.87983161837061e-05
1.1295771060698175e-15,8.705250736260109e-16,-4.625929269271485e-17,9.264409826991615e-05
1.111073388996569e-15,8.335176394698316e-16,-3.700743415417188e-17,0.0001403644363648899
1.1110733890003976e-15,8.797769321605425e-16,-1.850371707708594e-17,6.754098762167707e-05
1.074065954850045e-15,8.705250736199994e-16,-2.7755575615628914e-17,0.00011361182892391762
1.0833178133923981e-15,8.6127321507946e-16,-5.551115123125783e-17,0.00016099745208860753
1.1110733890118286e-15,8.797769321545541e-16,-1.850371707708594e-17,8.777069386009291e-05
1.138828964631252e-15,8.797769321525655e-16,-4.625929269271485e-17,9.38039059817015e-05
1.0925696719423215e-15,8.797769321505796e-16,-5.551115123125783e-17,0.00014154904351656124
1.1018215304846412e-15,8.79776932148599e-16,9.25185853854297e-18,6.865238406521467e-05
1.1018215304884076e-15,8.890287906851643e-16,-4.625929269271485e-17,0.000112658579414909
1.0833178134150799e-15,8.797769321446474e-16,-2.0543252740130515e-33,0.0001600951314864709
1.101821530495918e-15,8.612732150655913e-16,-3.700743415417188e-17,8.682429480854114e-05
1.1110733890382037e-15,9.07532507756339e-16,0.0,9.48809417460166e-05
1.0648140963492224e-15,8.797769321387475e-16,-5.551115123125783e-17,0.0001426511959569337
1.1018215305071206e-15,8.427694979826164e-16,0.0,6.968345452574734e-05
1.1110733890493811e-15,8.612732150577455e-16,-4.625929269271485e-17,0.0001117821138105801
1.1110733890530876e-15,8.705250735943363e-16,-1.850371707708594e-17,0.00015926795436193428
1.0925696719797048e-15,8.797769321309306e-16,-2.7755575615628914e-17,8.59530285289724e-05
1.0740659549063124e-15,8.797769321289863e-16,-1.850371707708594e-17,9.588128249351428e-05
1.064814096371453e-15,8.612732150499581e-16,0.0,0.0001436769153449609
